First_pokemon,Second_pokemon,outcome,type_interaction,calc_speed,calc_atk,calc_def,calc_spatk,calc_spdef
538,754,0,0.0,-66,-3,-58,24,-41
544,754,0,0.0,-71,-88,-38,19,-21
588,754,0,0.0,-85,15,17,22,34
591,754,0,0.0,-21,12,-14,39,3
591,754,0,0.0,-21,12,-14,39,3
609,754,0,0.0,-1,37,22,29,39
656,754,0,0.0,-36,-3,-8,59,44
678,754,1,0.5,4,52,-13,79,24
682,754,0,1.5,-76,82,12,151,29
687,754,0,0.0,-41,-53,-28,39,19
699,754,1,0.0,-71,6,7,-18,-16
708,754,1,2.0,-61,144,-48,198,-11
711,754,1,2.0,-66,144,-18,198,-1
713,754,1,2.0,-66,144,-18,198,-11
717,754,0,1.5,-99,80,-18,160,12
727,754,0,1.5,-93,97,5,147,18
730,754,0,0.0,-33,22,29,59,51
732,754,0,-0.5,-97,-45,1,-25,20
745,754,0,0.0,-73,-8,12,34,-1
758,754,0,1.5,-44,98,-16,164,14
799,754,0,1.5,-51,64,12,113,-41
9,755,0,-0.5,-51,-80,-12,-130,-58
11,755,0,0.0,-9,-15,-14,-6,-23
19,755,0,-0.5,-26,-66,26,-16,-23
52,755,1,0.5,24,13,11,37,2
62,755,0,1.5,-21,56,31,101,12
63,755,0,1.5,-46,44,6,88,-13
89,755,1,-1.5,4,-46,-4,-161,2
139,755,0,0.0,-61,-52,-29,19,-13
141,755,0,0.0,-32,-77,-13,-1,-43
159,755,0,-0.5,-41,-76,-24,-96,-28
161,755,1,2.0,-21,96,1,118,-13
184,755,0,-1.5,-81,-156,-14,-111,-23
190,755,1,0.0,29,28,1,19,-8
214,755,0,1.5,-42,54,24,76,15
225,755,0,-1.5,19,-226,-164,-81,-38
230,755,0,-0.5,-26,-126,-74,-36,-43
233,755,0,1.75,-26,50,-49,108,-48
233,755,0,1.75,-26,50,-49,108,-48
238,755,1,-0.5,19,-26,-54,-51,-23
238,755,1,-0.5,19,-26,-54,-51,-23
238,755,1,-0.5,19,-26,-54,-51,-23
259,755,0,0.0,-46,-15,29,-6,2
259,755,0,0.0,-46,-15,29,-6,2
260,755,0,-0.5,-34,-51,29,-41,2
273,755,0,0.0,-21,3,31,-6,2
282,755,0,0.0,-1,-37,-4,-1,-13
284,755,0,0.0,-21,-102,-44,-36,-53
289,755,1,0.5,29,26,31,49,27
312,755,1,0.0,19,-12,6,24,22
315,755,1,0.5,9,26,-24,44,27
343,755,0,0.5,-36,12,11,36,-18
350,755,0,1.5,-56,26,-4,63,-8
354,755,1,-0.5,9,-76,-4,-76,-18
382,755,1,0.0,-31,33,46,49,2
399,755,1,0.0,24,8,16,4,7
429,755,0,0.0,-101,-102,16,-91,7
434,755,1,0.0,13,-41,-19,4,-8
459,755,1,0.5,13,19,-19,20,-48
467,755,0,0.0,-66,-57,11,-26,7
475,755,0,0.0,-36,-18,22,15,1
483,755,0,0.0,-25,-15,19,18,16
487,755,1,0.0,39,-32,-29,49,12
502,755,0,-0.5,-16,-26,-24,-1,2
541,755,0,1.0,-41,48,-54,59,-43
560,755,0,0.5,-16,-13,1,9,-8
561,755,1,0.0,4,-7,21,-4,12
567,755,0,0.0,-11,-32,1,24,-8
567,755,0,0.0,-11,-32,1,24,-8
575,755,0,0.0,-15,-5,18,6,9
580,755,0,0.0,-16,-29,4,9,15
582,755,0,0.0,-27,-12,34,9,25
588,755,0,0.0,-65,-9,11,-18,2
596,755,0,0.0,-15,-2,26,9,17
611,755,0,0.0,-49,-44,1,-21,2
616,755,0,-0.5,-46,-116,11,-1,2
622,755,0,3.75,-9,170,-49,225,-58
623,755,0,0.0,-48,-10,-14,-44,-23
633,755,0,1.5,-56,44,6,58,-3
635,755,0,0.0,-66,-47,6,-6,-3
668,755,1,0.0,9,-27,-9,-66,-38
679,755,0,0.5,-96,13,26,9,-3
742,755,0,0.0,-19,-52,4,-38,-24
747,755,0,0.0,-55,0,-10,-24,-24
758,755,0,1.5,-24,50,-22,84,-18
2,756,1,-1.5,12,-84,23,-118,-5
3,756,0,-1.5,-8,-124,3,-158,-25
7,756,0,-0.5,-28,-44,8,-67,-10
15,756,1,0.5,42,70,31,73,50
20,756,0,-0.5,-73,-110,46,27,-5
24,756,0,0.0,-49,0,6,-50,-5
29,756,1,-1.5,17,-80,42,-38,21
43,756,1,-0.5,7,-1,46,-8,10
54,756,1,-0.5,27,-15,36,2,20
67,756,0,0.0,-18,15,21,35,25
68,756,1,1.5,2,113,-9,135,-15
70,756,0,0.0,-33,45,56,-35,5
80,756,0,-1.5,-28,-100,21,-118,-45
82,756,1,0.0,37,-15,-29,40,30
108,756,0,0.0,-3,-50,-29,35,25
113,756,1,0.0,37,30,-9,45,25
118,756,1,-1.5,37,-90,-9,-78,30
146,756,1,0.0,7,15,26,-25,-20
154,756,0,0.0,-58,-25,21,25,0
195,756,1,0.0,27,25,31,5,15
198,756,1,0.0,22,0,-9,-5,-25
206,756,0,0.0,-13,10,31,45,20
216,756,0,0.0,-13,20,26,0,-10
219,756,0,0.0,-13,0,21,-5,10
230,756,0,-0.5,-3,-110,-54,-23,-25
235,756,1,0.0,32,0,36,35,25
250,756,0,2.0,-13,160,-9,170,-20
257,756,1,1.5,2,113,-9,153,-35
262,756,1,0.0,17,70,76,10,-60
267,756,1,0.0,21,-4,16,20,5
285,756,1,1.5,37,133,51,155,45
297,756,1,0.0,42,40,36,55,45
305,756,1,0.0,22,45,51,20,20
343,756,0,0.5,-13,44,31,62,0
350,756,0,1.5,-33,90,16,115,10
364,756,1,1.5,17,103,26,113,15
366,756,1,2.0,-8,160,-4,170,-30
397,756,0,0.0,-8,0,6,5,-5
405,756,1,0.0,17,-10,-44,40,10
434,756,1,0.0,36,-9,1,30,10
444,756,0,0.0,-28,-40,16,35,15
451,756,1,0.0,2,-40,7,-10,-4
459,756,1,0.5,36,51,1,46,-30
472,756,0,0.0,-43,-20,20,25,9
493,756,1,2.0,-10,160,21,170,20
494,756,1,2.0,-30,160,-9,170,-10
506,756,1,0.0,26,-20,14,-5,3
509,756,1,0.0,22,60,36,25,-45
529,756,1,-1.5,32,-70,-59,-108,-75
534,756,0,0.0,-14,15,-21,-20,-32
581,756,0,0.0,-21,-35,6,20,20
581,756,0,0.0,-21,-35,6,20,20
582,756,0,0.0,-4,20,54,35,43
582,756,0,0.0,-4,20,54,35,43
598,756,0,0.0,-2,-15,11,0,0
602,756,1,0.5,30,49,-4,60,-5
613,756,0,1.5,-2,119,41,148,30
623,756,0,0.0,-25,22,6,-18,-5
624,756,1,0.0,42,50,1,30,10
625,756,1,0.0,42,30,-59,-10,-30
633,756,0,1.5,-33,108,26,110,15
641,756,1,0.0,42,15,11,-40,-10
642,756,1,0.0,17,36,36,41,25
656,756,1,0.0,7,5,6,45,30
674,756,1,2.0,-25,160,-4,170,5
685,756,1,0.0,17,-44,6,30,-5
685,756,1,0.0,17,-44,6,30,-5
696,756,1,4.0,14,320,16,340,5
712,756,1,2.0,-23,160,-14,170,-15
719,756,1,0.0,34,19,21,37,30
745,756,0,0.0,-30,0,26,20,-15
749,756,1,-1.5,44,-120,-14,-28,38
768,756,1,2.0,1,160,-33,170,16
781,756,1,0.0,21,14,16,41,20
5,757,0,0.0,-20,2,10,-23,-4
20,757,0,-2.0,-100,-492,13,14,-34
48,757,0,1.0,-45,28,-17,9,-29
69,757,1,1.0,-45,54,38,37,-9
70,757,1,1.0,-60,54,23,37,-24
79,757,0,1.0,-25,68,18,24,-54
95,757,0,0.0,-25,-16,-27,-33,-49
120,757,1,0.0,20,-31,-42,7,16
125,757,0,0.0,-55,-71,-47,-23,-54
126,757,0,0.0,-15,14,-17,-33,21
139,757,0,0.0,-65,-46,-42,-3,-24
161,757,0,0.0,-25,-30,-12,-33,-24
164,757,1,1.0,-85,54,-47,37,-54
175,757,0,0.0,-33,-51,-47,-42,-37
180,757,0,-3.0,-10,-26,23,-123,-34
191,757,1,-1.5,5,-53,-32,-142,-59
207,757,1,0.0,15,24,23,7,16
224,757,1,-0.5,15,-58,-147,-37,-19
233,757,0,-3.0,-30,-686,-62,-123,-59
240,757,0,0.0,-5,-46,-27,-23,-14
246,757,0,-0.5,-25,-53,-87,-22,-24
260,757,0,0.0,-38,-21,16,-33,-9
273,757,0,0.0,-25,9,18,-28,-9
278,757,0,0.0,-10,-31,-7,-48,-14
283,757,0,0.0,-15,-56,-37,-48,-44
304,757,1,0.5,5,27,28,18,11
338,757,0,0.0,-20,9,13,-28,6
370,757,0,1.0,-25,54,-12,37,-39
386,757,1,1.0,0,33,18,11,13
392,757,1,1.0,-20,54,-17,37,-34
402,757,1,0.0,13,-10,-32,-37,-9
425,757,0,0.0,-45,-126,-107,-113,-44
439,757,1,0.0,5,3,0,-24,-10
455,757,0,0.0,-13,-111,-7,-28,-4
457,757,1,-0.5,15,-25,-115,-29,-92
466,757,0,0.0,-40,-11,18,-23,16
475,757,0,0.0,-40,-12,9,-7,-10
489,757,1,0.0,15,49,48,22,-19
513,757,0,-1.0,-80,-120,-12,-45,-39
519,757,0,0.0,-38,-41,-14,-88,-49
525,757,0,0.0,-35,-76,-27,-33,-14
577,757,1,1.0,21,54,8,37,-9
584,757,1,0.0,30,-21,-32,12,21
585,757,1,0.0,25,-51,-52,-13,6
586,757,1,0.0,20,-81,-77,-23,-34
593,757,1,0.0,10,-26,-2,12,11
599,757,1,0.0,0,-46,-32,7,-39
611,757,0,0.0,-53,-38,-12,-43,-9
612,757,0,-1.0,-20,-72,18,-35,11
627,757,1,0.0,13,-54,-80,-46,-19
631,757,0,1.0,-30,13,-29,14,-36
631,757,0,1.0,-30,13,-29,14,-36
643,757,0,0.0,-53,-33,-10,-50,-17
651,757,0,-3.5,25,-513,-52,-222,-59
664,757,0,0.0,-15,-1,13,-8,6
700,757,0,-0.5,-63,-63,-76,-72,-26
701,757,0,0.0,-63,-75,-37,-35,-44
714,757,0,0.0,-63,-18,-37,-92,-44
750,757,1,0.0,10,-56,-97,-8,-3
750,757,1,0.0,10,-56,-97,-8,-3
751,757,0,0.0,-15,-96,3,-113,-4
800,757,0,0.0,-25,-56,-67,-93,-44
9,758,0,0.0,-27,-12,10,-91,-40
20,758,0,-2.0,-72,-416,48,76,-5
27,758,1,0.0,3,32,58,37,44
45,758,1,-1.5,53,-44,68,-56,50
62,758,1,0.0,3,12,53,33,30
63,758,0,0.0,-22,-13,28,8,5
82,758,1,0.0,38,-3,-27,23,30
96,758,1,1.0,48,104,38,96,25
119,758,1,1.0,13,94,-32,51,5
119,758,1,1.0,13,94,-32,51,5
120,758,1,0.0,48,7,-7,38,45
124,758,0,0.0,-17,-3,8,28,-5
131,758,0,1.0,-42,92,3,68,-10
134,758,0,1.0,-22,92,53,68,-20
139,758,0,0.0,-37,-8,-7,28,5
140,758,0,0.0,-7,82,33,53,55
142,758,0,-1.0,-8,-155,-21,-70,-55
157,758,0,0.0,-12,7,-12,-27,-50
158,758,0,0.0,-27,2,3,-57,-15
161,758,1,0.0,3,8,23,-2,5
162,758,0,0.0,-7,-42,-7,-32,-25
171,758,0,0.0,-7,28,30,-12,10
179,758,1,0.0,3,42,38,-8,-21
196,758,1,0.0,18,17,3,-47,-15
209,758,0,-3.0,-22,-168,43,-232,30
213,758,1,-1.0,8,-65,-22,-60,-55
214,758,0,-1.0,-18,-85,46,-85,33
218,758,1,1.0,40,92,30,68,17
222,758,1,0.0,28,22,18,3,10
281,758,1,0.0,33,22,38,18,25
313,758,0,0.0,-17,12,8,13,20
316,758,0,-3.0,-87,-268,43,-132,25
327,758,1,-1.0,23,-75,13,-65,10
334,758,1,-0.5,23,-94,-142,-26,-5
339,758,0,0.0,-32,17,28,-37,15
345,758,1,1.0,8,124,43,36,-5
346,758,1,1.0,33,141,35,93,22
357,758,1,1.0,13,92,53,68,-5
361,758,1,0.0,3,22,38,18,25
366,758,0,0.0,-7,22,-2,-2,-30
378,758,1,0.0,50,51,11,7,-12
409,758,0,0.0,-27,-43,8,-42,-5
415,758,1,0.0,23,-8,-112,18,-25
427,758,0,0.0,-42,-88,-12,-112,-25
431,758,1,1.0,-17,92,-72,68,-85
434,758,1,0.0,37,3,3,13,10
451,758,1,0.0,3,-28,9,-27,-4
464,758,1,-3.0,33,-228,-14,-252,-27
477,758,0,0.0,-62,-44,-6,14,-21
489,758,1,0.0,43,87,83,53,10
501,758,1,0.0,26,-20,-30,0,3
515,758,1,0.0,23,7,-7,-12,-20
534,758,0,0.0,-13,27,-19,-37,-32
557,758,0,0.0,-40,17,-7,-7,-20
567,758,1,0.0,13,12,23,33,10
572,758,0,0.0,-28,-6,25,-30,12
574,758,0,0.0,-28,-6,25,-30,12
599,758,1,0.0,28,-8,3,38,-10
604,758,1,-2.0,16,4,29,16,36
605,758,1,-2.0,26,-36,-11,-24,-4
605,758,1,-2.0,26,-36,-11,-24,-4
628,758,1,0.0,3,-20,43,-6,30
628,758,1,0.0,3,-20,43,-6,30
640,758,1,1.0,43,92,38,68,15
646,758,0,0.0,-6,-3,3,-42,-20
649,758,0,0.0,-30,17,28,-7,15
652,758,1,1.0,58,129,43,81,20
658,758,0,-3.0,-35,-216,28,-320,15
661,758,1,-0.5,43,-9,18,-11,15
670,758,1,1.0,18,144,28,41,15
672,758,1,0.0,16,5,28,38,35
673,758,1,0.0,6,-25,18,28,25
674,758,0,0.0,-24,-55,-2,8,5
675,758,1,0.0,33,22,48,8,35
684,758,1,1.0,38,110,38,101,25
687,758,1,-1.0,3,-125,-12,-60,5
707,758,0,0.0,-17,-28,-12,-82,-45
718,758,0,-3.5,-26,-434,-7,-446,-20
738,758,1,-1.5,31,-30,49,-88,-4
751,758,1,0.0,13,-58,38,-82,25
756,758,1,-1.5,1,-114,2,-136,0
768,758,1,0.0,2,-29,-31,-1,16
773,758,0,-1.5,-28,-70,31,-128,8
784,758,1,1.0,32,118,18,92,20
787,758,1,1.0,4,89,-34,78,0
794,758,0,-1.0,-26,-131,-7,-131,-23
797,758,0,-1.5,-37,-274,-22,-286,-35
800,758,1,0.0,3,-18,-32,-62,-15
10,759,1,-0.5,7,-22,2,-31,-8
17,759,1,1.5,0,87,37,68,36
21,759,0,1.75,-6,93,27,70,21
69,759,0,0.0,-40,32,52,-66,1
89,759,1,-1.5,5,-44,-3,-171,1
99,759,0,0.5,-20,5,-113,-3,11
101,759,0,0.5,-45,27,22,-18,1
110,759,0,-1.0,-90,-48,-3,-121,-24
128,759,0,-0.5,-13,-41,7,-16,6
133,759,0,3.5,-55,153,-13,129,-24
135,759,0,-1.0,-55,-114,10,-151,-29
152,759,0,0.0,-5,-28,-23,-16,11
165,759,0,0.0,-90,-98,-3,-155,-64
191,759,1,1.5,10,84,-18,38,-49
193,759,0,1.5,-45,67,-3,31,-14
194,759,1,-1.0,15,-28,27,-91,11
198,759,1,-3.5,0,-294,-28,-341,-44
228,759,0,0.0,-35,-21,-8,-8,1
246,759,0,0.5,-20,12,-73,19,-14
254,759,0,0.5,-35,5,5,-3,-9
286,759,0,0.0,-20,-38,-3,-21,-4
298,759,0,-3.5,-10,-254,27,-221,16
302,759,0,0.5,-35,37,37,12,26
367,759,0,-0.5,-30,-84,-43,-91,-49
375,759,0,-0.5,-5,-94,-18,-71,1
416,759,1,1.5,0,79,-33,28,-144
416,759,1,1.5,0,79,-33,28,-144
420,759,0,-0.5,-60,-64,-13,-111,-54
428,759,0,-0.5,-50,-74,-33,-81,-44
448,759,0,1.0,-15,19,16,23,5
453,759,0,-1.5,-40,-114,2,-231,-49
474,759,0,1.5,-30,64,23,33,2
497,759,0,-1.5,-10,-114,27,-51,16
501,759,1,-1.0,3,-172,-51,-97,-16
502,759,0,1.5,-15,79,-23,63,1
523,759,0,1.5,-15,74,-43,13,-39
524,759,0,1.0,-45,9,-58,33,-19
531,759,0,1.5,-60,64,-3,38,-14
534,759,0,-1.5,-36,-104,-40,-191,-51
543,759,0,1.75,-27,82,-39,46,-50
544,759,0,0.5,-50,-28,-43,-1,-54
555,759,0,-3.5,-13,-154,12,-161,1
592,759,1,0.5,0,22,-59,-1,-70
594,759,1,-1.5,10,-184,-18,-61,6
620,759,1,3.0,5,113,-58,91,-19
656,759,0,-0.5,-15,-49,-13,-21,11
669,759,1,3.75,30,201,12,140,1
672,759,0,-0.5,-7,-61,7,-11,16
685,759,0,-1.0,-5,-196,-13,-71,-24
695,759,1,-0.5,12,-39,17,-26,6
713,759,0,0.5,-45,-8,-23,-46,-44
723,759,0,3.75,-23,194,9,134,-14
733,759,1,1.0,15,69,27,51,31
745,759,0,0.5,-52,12,7,7,-34
753,759,1,0.0,27,0,7,-24,-9
753,759,1,0.0,27,0,7,-24,-9
768,759,0,0.0,-21,-69,-52,-30,-3
774,759,1,1.0,0,54,-83,28,-94
784,759,1,-3.5,9,-238,-3,-157,1
797,759,0,1.0,-60,-56,-43,-82,-54
799,759,0,0.0,-30,-108,7,-131,-74
13,760,0,-0.5,-10,-51,-5,-108,-29
31,760,0,-1.0,-22,-5,75,-46,36
42,760,1,0.0,8,35,42,-41,-4
74,760,1,-1.5,23,-148,45,-73,26
75,760,1,-1.5,13,-208,35,-103,1
103,760,0,0.5,-62,73,35,-31,-9
126,760,1,-0.5,8,12,45,-43,61
149,760,1,0.5,28,75,45,12,11
152,760,1,0.0,13,25,25,-1,41
178,760,1,1.75,18,203,85,99,30
187,760,1,-1.0,8,25,100,-16,51
200,760,1,-0.5,18,2,35,-33,6
205,760,0,-1.0,-42,-5,45,-56,-9
211,760,1,-1.5,33,-118,30,-103,21
213,760,1,0.0,3,40,5,-6,-44
214,760,0,1.5,-23,168,73,66,44
242,760,1,-0.5,3,-13,80,-38,51
244,760,0,3.75,-7,407,70,200,41
255,760,0,0.5,-7,95,80,44,41
279,760,0,1.5,-12,150,45,53,16
285,760,1,0.0,33,50,80,24,56
301,760,0,1.75,-57,189,55,96,36
306,760,0,0.0,-12,40,50,-71,-29
308,760,1,0.0,3,75,83,4,34
343,760,0,1.0,-17,137,60,61,11
357,760,1,0.0,8,80,80,-16,6
367,760,0,-0.5,-12,-58,5,-83,-19
371,760,0,1.0,-2,115,30,53,21
374,760,1,-0.5,33,-28,50,-23,51
404,760,1,-0.5,16,-32,10,-87,11
408,760,1,-0.5,18,-43,15,-33,36
411,760,1,-0.5,38,-3,35,-8,26
428,760,0,-0.5,-32,-48,15,-73,-14
453,760,0,-1.5,-22,-88,50,-223,-19
465,760,0,-1.0,-27,15,45,-36,-4
470,760,1,-0.5,34,4,67,-30,24
472,760,0,0.5,-47,55,49,24,20
485,760,1,-0.5,45,28,29,3,0
488,760,1,0.0,8,80,70,-16,-4
500,760,1,-1.0,36,-39,37,-22,44
506,760,1,-3.5,22,-348,43,-333,14
517,760,1,-3.5,18,-348,-10,-413,36
522,760,0,-3.5,-27,-388,-15,-213,21
529,760,1,0.0,28,50,-30,-21,-64
541,760,0,-0.75,-22,-94,-5,-137,-14
542,760,0,-0.75,-32,-94,15,-137,-34
570,760,0,0.0,-38,17,65,-34,36
572,760,0,-3.5,-33,-340,52,-365,23
575,760,1,-0.5,4,-1,67,-26,38
646,760,0,1.5,-11,163,30,53,-9
647,760,0,-1.5,-7,-68,65,-53,36
658,760,0,0.0,-40,56,55,-86,26
662,760,1,-0.5,18,-28,20,-43,1
667,760,1,0.0,38,50,60,-31,31
668,760,1,0.0,28,30,40,-71,-9
684,760,1,-1.0,33,-43,65,-16,36
688,760,1,0.5,13,50,20,34,-9
690,760,0,1.75,-12,180,40,94,11
698,760,1,7.75,8,819,60,420,31
703,760,0,1.5,-43,153,45,46,6
706,760,0,1.0,-33,105,45,-37,6
708,760,0,-1.5,-22,-248,-5,-213,-14
718,760,0,0.0,-31,-15,20,-66,-9
726,760,0,-0.5,-29,-11,63,-56,30
757,760,1,0.0,23,51,62,17,40
778,760,0,-0.5,-7,-28,24,-53,-1
785,760,0,-3.5,-16,-308,-7,-205,11
791,760,1,0.5,13,90,80,32,46
797,760,0,1.0,-42,50,5,-52,-24
28,761,0,0.0,-70,-30,-5,-1,-1
31,761,0,-1.0,-60,-50,20,-40,10
64,761,0,1.5,-30,85,15,85,10
87,761,1,-0.5,0,-45,-50,-70,-20
94,761,0,0.0,-15,8,5,8,-10
115,761,0,0.5,-57,0,7,43,-50
133,761,0,0.5,-75,5,-20,33,-20
167,761,0,0.0,-15,11,-5,11,-5
169,761,0,0.0,-50,-22,-40,-23,-40
181,761,1,0.5,-55,43,10,33,-50
191,761,0,1.5,-10,100,-25,80,-45
193,761,0,-1.0,-65,-90,-10,-130,-10
258,761,0,0.0,-35,30,45,-25,-5
274,761,0,0.0,-65,-5,15,-25,-5
298,761,0,0.0,-30,-10,20,0,20
302,761,1,0.0,-55,15,30,3,30
346,761,0,0.0,-10,9,7,9,7
354,761,0,1.0,-10,20,-10,15,-15
360,761,0,-1.0,20,-140,15,-30,15
383,761,0,0.0,-51,0,-19,-20,-65
402,761,0,0.0,-2,-2,-25,-7,5
432,761,0,-1.0,-150,-130,-30,-130,-30
489,761,1,0.0,0,55,55,45,-5
489,761,1,0.0,0,55,55,45,-5
499,761,0,-0.25,-82,-36,-28,-35,-10
507,761,0,0.0,-36,6,4,6,-1
524,761,0,-1.0,-65,-130,-65,-30,-15
542,761,0,-0.25,-70,-45,-40,-60,-60
546,761,0,-0.75,-60,-105,-40,-105,-40
560,761,0,1.75,-35,90,-5,95,-5
571,761,0,0.0,-34,7,12,7,12
574,761,0,1.5,-71,71,-3,71,-3
586,761,1,0.0,5,-75,-70,0,-20
586,761,1,0.0,5,-75,-70,0,-20
599,761,0,0.5,-15,10,-25,45,-25
606,761,0,0.25,-82,5,-29,17,-9
607,761,1,1.5,-36,107,0,102,10
613,761,0,-1.0,-44,-104,15,-30,15
646,761,0,0.5,-49,13,-25,5,-35
665,761,0,-1.0,-10,-110,-10,-90,-10
700,761,0,-0.25,-78,-22,-69,-22,-12
709,761,0,-1.0,-71,-190,-30,-170,-20
717,761,0,0.5,-98,-4,-30,22,-17
736,761,0,1.5,-42,95,2,84,6
758,761,0,-1.0,-43,-124,-28,-76,-15
762,761,0,-0.25,-14,-22,-30,-33,-63
772,761,0,0.5,-88,14,-15,23,-3
785,761,0,-0.5,-54,-60,-62,-28,-15
791,761,0,-0.5,-25,0,25,-15,20
797,761,0,1.5,-80,40,-50,40,-50
798,761,0,-1.5,-40,-190,0,-270,-70
799,761,0,-1.0,-50,-260,0,-280,-70
3,762,0,0.875,-36,65,7,85,23
3,762,0,0.875,-36,65,7,85,23
13,762,0,0.5,-34,24,-30,30,8
23,762,0,0.0,-57,-5,15,27,53
29,762,0,0.0,-11,7,46,28,69
32,762,0,0.5,-66,30,35,52,43
36,762,0,0.0,-12,6,23,21,68
45,762,0,-1.0,24,-45,70,-45,98
45,762,0,-1.0,24,-45,70,-45,98
67,762,0,0.5,-46,43,25,72,73
76,762,1,0.875,4,66,55,89,93
91,762,0,0.0,-16,10,35,39,61
117,762,1,0.0,14,20,15,37,48
133,762,0,0.5,-61,20,10,70,43
135,762,0,0.5,-61,34,33,50,38
175,762,0,0.5,-34,23,-10,58,40
177,762,0,0.0,-46,-1,26,52,68
207,762,1,1.75,14,143,60,187,93
214,762,0,0.0,-47,-10,48,12,81
220,762,1,0.5,29,43,0,80,88
221,762,1,-0.5,4,-45,-50,-30,63
235,762,1,0.0,4,-5,40,47,73
243,762,0,0.5,-1,23,15,45,48
255,762,1,0.0,-31,55,55,77,78
261,762,0,0.0,-56,-5,-15,57,53
262,762,0,0.0,-11,65,80,22,-12
269,762,0,-0.5,-27,-127,-60,-47,3
279,762,0,0.75,-36,45,20,70,53
295,762,0,1.875,-6,144,40,187,53
319,762,0,0.0,-4,4,47,26,80
319,762,0,0.0,-4,4,47,26,80
320,762,0,0.0,-24,-16,27,6,50
347,762,0,0.0,-11,1,7,12,40
383,762,0,0.5,-37,45,11,47,-2
384,762,0,0.0,-26,5,20,27,53
404,762,0,0.5,-8,33,-15,40,48
410,762,0,0.0,-76,-140,-40,-46,33
428,762,0,-2.0,-56,-200,-10,-200,23
440,762,0,0.5,-6,42,22,57,47
452,762,0,0.875,-11,72,55,91,53
455,762,0,-0.5,-14,-128,30,-17,73
464,762,1,0.5,4,35,-12,57,21
484,762,0,0.0,-40,-9,23,13,62
486,762,1,-2.0,11,-178,-26,-158,7
496,762,0,0.0,39,-10,50,57,38
498,762,0,-0.5,-46,-55,20,-57,53
514,762,0,-0.5,-16,-35,-25,-65,33
531,762,0,-1.5,-66,-123,20,-112,53
543,762,0,-0.5,-33,-45,-16,-65,17
543,762,0,-0.5,-33,-45,-16,-65,17
547,762,0,-1.0,-41,-65,-30,-53,-7
563,762,0,0.5,-26,25,5,43,53
574,762,0,0.5,-57,26,27,48,60
575,762,0,0.5,-20,49,42,71,75
581,762,0,0.0,-49,-40,10,32,68
587,762,0,-1.0,-28,-15,47,-13,80
589,762,0,-1.5,-24,-133,50,-12,78
600,762,0,0.5,-41,13,15,82,48
605,762,0,0.25,-3,24,-9,38,44
621,762,0,0.5,-4,38,20,80,53
629,762,0,-0.5,-66,-103,25,-64,58
630,762,0,0.0,-21,12,28,28,61
637,762,0,-1.0,-11,-15,20,-53,38
651,762,1,-0.5,24,-67,-15,-30,18
657,762,0,0.75,-21,64,40,83,73
657,762,0,0.75,-21,64,40,83,73
662,762,0,-1.0,-6,-80,-5,-70,38
681,762,0,0.5,-21,33,40,70,73
722,762,0,0.5,-16,53,50,66,63
728,762,0,0.0,-13,39,52,65,87
731,762,0,0.5,-40,39,35,69,71
744,762,0,0.5,-14,13,12,63,52
761,762,1,0.25,14,22,30,33,63
768,762,0,-1.0,-27,-167,-29,-41,64
776,762,0,0.0,-16,0,37,28,10
778,762,0,-1.0,-31,-80,-1,-80,36
780,762,0,0.75,-12,48,14,81,41
786,762,0,0.75,-55,54,-32,83,48
787,762,0,0.75,-25,52,-32,83,48
793,762,0,-1.0,-55,-131,-5,-131,25
800,762,0,0.75,-26,48,-30,65,33
5,763,0,1.5,-21,80,19,86,13
22,763,0,0.0,-27,-7,7,8,13
24,763,0,0.0,-77,-27,-18,-77,-17
24,763,0,0.0,-77,-27,-18,-77,-17
37,763,0,1.0,-32,14,-25,41,-22
51,763,0,-1.5,-6,-134,-23,-191,-27
80,763,0,0.0,-56,-9,-3,-11,-57
103,763,0,0.0,-86,-12,-18,-112,-32
106,763,0,0.0,-23,-20,-8,-15,-52
119,763,0,0.0,-16,-37,-58,-27,-7
123,763,0,-1.5,-16,-84,-53,-171,23
152,763,0,0.5,-11,13,-28,31,18
152,763,0,0.5,-11,13,-28,31,18
171,763,0,1.5,-36,74,4,76,-2
177,763,0,0.0,-46,-23,-2,13,8
193,763,0,0.0,-51,-22,-8,-37,-7
194,763,1,-1.0,9,-27,22,-72,18
195,763,0,-1.0,-1,-57,7,-102,3
220,763,1,0.0,29,-12,-28,23,28
238,763,1,3.5,14,187,-58,192,-17
272,763,0,-1.5,-56,-174,-38,-171,-37
296,763,0,-0.75,-26,-57,-8,-76,-37
305,763,0,0.0,-6,18,27,-7,8
340,763,0,-1.0,-91,-97,-18,-212,-17
370,763,0,1.0,-26,51,-3,21,-22
372,763,0,0.5,-16,29,19,35,22
377,763,0,1.0,-31,36,-43,46,-57
380,763,0,1.0,-31,11,12,76,13
403,763,0,0.0,-8,-26,-43,-18,-12
406,763,0,0.0,-53,11,7,9,-2
410,763,0,-0.5,-76,-119,-68,-91,-27
418,763,0,-0.5,-66,-54,-28,-81,-67
425,763,0,3.5,-46,122,-98,157,-27
441,763,0,0.25,-16,5,-26,2,-38
443,763,0,0.0,-36,-22,12,18,23
451,763,0,-1.0,-26,-187,-17,-132,-16
452,763,0,-1.5,-11,-34,27,-71,-7
454,763,0,1.0,-14,-19,22,86,33
463,763,0,0.0,-26,23,20,28,21
